,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
y_pred[14859],0.628543,0.000625176,0.0551314,0.0557813,0.537158,0.629313,0.717306,7803.48,7525.25,0.999924
y_pred[14860],0.62894,0.000611428,0.0553709,0.0556531,0.535981,0.629207,0.719565,8222.87,8228.55,1.00023
y_pred[14861],0.847574,0.0004651,0.0427022,0.0421889,0.773466,0.850391,0.912197,8376.15,7829.47,1.00025
y_pred[14862],0.846471,0.000474339,0.0428439,0.0427204,0.770483,0.848986,0.912283,8074.45,7524.99,1.00009
y_pred[14863],0.847788,0.000476553,0.0424399,0.0419242,0.773122,0.850642,0.912898,7951.29,7927.83,1.00002
y_pred[14864],0.847365,0.000508861,0.0429634,0.0427352,0.771571,0.850165,0.912115,7446.21,7832.09,1.00012
y_pred[14865],0.846999,0.000486358,0.0426344,0.042521,0.771628,0.850812,0.910824,7719.0,7753.61,1.00027
y_pred[14866],0.847435,0.000468694,0.0423257,0.0421748,0.773551,0.850535,0.911273,8151.26,7928.0,1.00004
y_pred[14867],0.846773,0.000480969,0.0426471,0.043217,0.772437,0.849767,0.911043,7931.74,6946.29,1.0004
y_pred[14868],0.847365,0.000483648,0.0420685,0.0419494,0.772403,0.850315,0.9104,7630.09,8021.12,0.999797
y_pred[14869],0.846625,0.000479558,0.0425469,0.0427063,0.77155,0.849888,0.91021,7888.66,7531.96,1.00028
y_pred[14870],0.846787,0.00048584,0.0430744,0.0425521,0.77039,0.850584,0.911121,7896.38,7843.89,1.00066
y_pred[14871],0.83665,0.000479983,0.0434959,0.0441088,0.760858,0.840123,0.902087,8187.12,7724.55,1.00044
y_pred[14872],0.836657,0.000501222,0.044984,0.0443334,0.756596,0.840559,0.904074,8054.38,7807.25,0.999866
y_pred[14873],0.837392,0.000498569,0.044126,0.0442156,0.761346,0.840762,0.904569,7836.02,8112.42,0.999828
y_pred[14874],0.837134,0.000512999,0.0438589,0.0442771,0.760313,0.840521,0.903213,7226.49,7978.63,1.00057
y_pred[14875],0.837176,0.000480926,0.0437996,0.0439472,0.759579,0.840316,0.903343,8447.75,7680.68,0.99992
y_pred[14876],0.837564,0.000490367,0.0434033,0.0434001,0.760109,0.840324,0.903016,7906.68,7642.52,0.999743
y_pred[14877],0.836586,0.000482351,0.0440033,0.0443483,0.76031,0.839116,0.90362,8383.77,7509.59,0.999968
y_pred[14878],0.836602,0.00049517,0.0436951,0.0441674,0.761891,0.839461,0.903523,7790.16,7859.46,1.0002
y_pred[14879],0.837838,0.000491847,0.0440413,0.0442237,0.760101,0.841172,0.905428,8115.63,7884.44,1.00012
y_pred[14880],0.837626,0.000507059,0.0440758,0.0435492,0.760679,0.841129,0.90359,7495.05,7404.84,1.00076
y_pred[14881],0.848244,0.000473702,0.0423105,0.0420636,0.774556,0.851496,0.911969,8085.18,7914.05,0.999814
y_pred[14882],0.848616,0.000485969,0.04254,0.0420443,0.772311,0.852892,0.911673,7755.09,7968.62,1.00009
y_pred[14883],0.847872,0.000485612,0.0429143,0.0418412,0.771697,0.851668,0.911711,7756.63,7601.11,1.00029
y_pred[14884],0.847903,0.000478627,0.0428243,0.0431963,0.771518,0.851331,0.911538,8001.89,7739.84,1.00028
y_pred[14885],0.848558,0.000481082,0.0423955,0.0420391,0.773602,0.851865,0.912899,7837.2,7478.2,1.0005
y_pred[14886],0.847644,0.000469373,0.0429175,0.0433164,0.772163,0.851009,0.912666,8380.95,7405.18,0.999904
y_pred[14887],0.848104,0.000491752,0.0427754,0.0425988,0.773451,0.851495,0.912013,7580.75,7875.95,1.00028
y_pred[14888],0.847777,0.000482958,0.0432363,0.043114,0.77125,0.851833,0.911903,8035.56,7752.87,1.00034
y_pred[14889],0.847475,0.000481295,0.0432351,0.0433861,0.771941,0.851149,0.91142,8061.46,7970.2,1.00046
y_pred[14890],0.848115,0.000476765,0.0429634,0.0427456,0.771497,0.851429,0.91214,8161.68,7486.45,1.00015
y_pred[14891],0.841311,0.000483522,0.0434406,0.0440881,0.764526,0.843617,0.907777,8094.52,7866.13,1.00053
y_pred[14892],0.84066,0.000486707,0.0436202,0.0439865,0.765382,0.844129,0.907663,8053.35,8015.96,1.00021
y_pred[14893],0.84126,0.000477287,0.0428053,0.0429509,0.76576,0.844291,0.905632,8076.41,7848.73,1.00023
y_pred[14894],0.840448,0.000496356,0.0441919,0.0441733,0.762579,0.842936,0.907191,7941.16,7931.49,1.00085
y_pred[14895],0.840954,0.000475562,0.0433396,0.043134,0.764358,0.84448,0.906361,8355.0,8230.9,0.999847
y_pred[14896],0.84051,0.000483569,0.0428306,0.0425514,0.765915,0.843235,0.905169,7946.05,8015.18,1.00059
y_pred[14897],0.841629,0.000473246,0.0428434,0.0427434,0.76578,0.845156,0.905562,8259.88,7750.48,1.00001
y_pred[14898],0.840776,0.000488913,0.0438595,0.0428027,0.762036,0.844302,0.907894,8070.7,7378.72,0.999916
y_pred[14899],0.841078,0.000472317,0.0428897,0.0432534,0.767148,0.843387,0.906184,8232.2,8033.47,0.999944
y_pred[14900],0.840936,0.000478337,0.0430711,0.0425143,0.764007,0.843476,0.906431,8130.55,7846.28,1.00033
y_pred[14901],0.86862,0.000446369,0.0400135,0.0402363,0.796896,0.871991,0.927565,8032.58,7907.23,1.00004
y_pred[14902],0.869399,0.00044418,0.0399226,0.0394253,0.797795,0.872634,0.928739,8119.34,7805.37,1.00036
y_pred[14903],0.868844,0.000442964,0.0400911,0.039154,0.797851,0.872858,0.92766,8117.41,8105.36,1.00029
y_pred[14904],0.868692,0.000447837,0.0398888,0.0393282,0.798185,0.87207,0.928279,7980.08,7301.62,1.00027
y_pred[14905],0.868957,0.000437157,0.0395647,0.0393645,0.797719,0.873441,0.926665,8184.29,7828.91,1.00007
y_pred[14906],0.868943,0.00044094,0.0399478,0.0395469,0.797924,0.872692,0.92714,8218.53,8015.13,1.00021
y_pred[14907],0.868328,0.000439366,0.0394411,0.0386128,0.797428,0.871745,0.927162,8094.03,8012.26,1.00008
y_pred[14908],0.868974,0.000444222,0.0404488,0.0388656,0.795477,0.872521,0.928498,8321.7,7912.71,0.999947
y_pred[14909],0.869255,0.000455949,0.0401535,0.0388004,0.797345,0.872954,0.929513,7806.39,7463.88,0.999938
y_pred[14910],0.869061,0.00044267,0.0396883,0.0395476,0.798,0.872831,0.928537,8017.48,8052.57,1.00036
y_pred[14911],0.865238,0.000460336,0.0407892,0.0405061,0.7925,0.868306,0.925648,7874.48,7890.22,1.00037
y_pred[14912],0.865571,0.00045943,0.0405868,0.0400265,0.793449,0.86928,0.926354,7988.22,7877.93,0.999876
y_pred[14913],0.866056,0.000451456,0.0404392,0.0399702,0.794443,0.869812,0.926171,8065.42,7847.68,0.999905
y_pred[14914],0.86616,0.000442788,0.0404306,0.0391955,0.794282,0.869502,0.926278,8343.31,7847.8,0.999942
y_pred[14915],0.865615,0.000450521,0.040467,0.0402637,0.792213,0.869011,0.92625,8094.93,7850.47,0.999883
y_pred[14916],0.864931,0.000446491,0.0401668,0.039922,0.794625,0.868583,0.925292,8098.61,7972.08,0.999771
y_pred[14917],0.864515,0.000448938,0.0409017,0.0408419,0.791228,0.867889,0.925217,8267.15,7847.62,1.00056
y_pred[14918],0.865249,0.000447867,0.0399749,0.0397848,0.794132,0.868337,0.925021,7923.57,7610.56,1.00016
y_pred[14919],0.86454,0.000464909,0.040798,0.0397018,0.791608,0.868264,0.924487,7742.16,7678.16,1.00025
y_pred[14920],0.865977,0.000459697,0.0404467,0.0400332,0.796051,0.869107,0.926343,7747.95,7510.73,1.00049
y_pred[14921],0.878732,0.000434652,0.0391203,0.038836,0.8087,0.881979,0.936184,8146.59,7888.39,1.00011
y_pred[14922],0.879411,0.000422785,0.0380522,0.0370924,0.811766,0.882451,0.935654,8120.33,7799.8,1.00002
y_pred[14923],0.879341,0.000430464,0.0387602,0.0391503,0.81091,0.882659,0.93642,8091.32,7927.41,1.00024
y_pred[14924],0.878593,0.000453844,0.0387421,0.0384127,0.80857,0.8823,0.935629,7292.77,7440.15,1.00025
y_pred[14925],0.879121,0.000432509,0.0382704,0.0380628,0.810237,0.882878,0.935207,7980.2,8069.38,1.00016
y_pred[14926],0.878844,0.000431585,0.0390096,0.038045,0.80865,0.882243,0.936296,8043.15,7928.8,1.00072
y_pred[14927],0.878844,0.000427499,0.0387353,0.0381718,0.809293,0.882118,0.936435,8183.79,8055.15,0.99998
y_pred[14928],0.878086,0.000447495,0.0390635,0.0379383,0.806438,0.882169,0.935359,7652.23,7898.38,1.0002
y_pred[14929],0.879279,0.000432206,0.0383174,0.0379783,0.810134,0.882873,0.935587,7802.05,7126.48,0.999988
y_pred[14930],0.878869,0.000430486,0.0385633,0.0377366,0.808938,0.882963,0.935687,7956.57,7747.02,1.00016
y_pred[14931],0.741375,0.000967797,0.0867616,0.0884156,0.586024,0.747331,0.871729,8013.53,7848.15,1.00005
y_pred[14932],0.742513,0.000946051,0.084707,0.0855772,0.595706,0.748301,0.871189,8100.76,7864.56,1.00018
y_pred[14933],0.740131,0.000986409,0.0871006,0.0862606,0.585162,0.747149,0.871533,7751.24,7932.01,0.999902
y_pred[14934],0.742931,0.00100625,0.0855081,0.0849797,0.589094,0.749913,0.871649,7197.02,7870.06,0.999928
y_pred[14935],0.742236,0.000949178,0.0854633,0.0874371,0.591122,0.748967,0.870276,8113.31,8015.85,0.999966
y_pred[14936],0.741054,0.000968371,0.0860612,0.0875505,0.590424,0.747173,0.873011,7974.48,8215.35,1.0003
y_pred[14937],0.739807,0.000950751,0.0864434,0.0884408,0.590496,0.746622,0.871388,8246.51,7832.97,1.00002
y_pred[14938],0.741385,0.000976238,0.0866054,0.0882836,0.588962,0.747398,0.872438,7887.19,7680.44,1.00073
y_pred[14939],0.741585,0.000987954,0.085339,0.0859041,0.590869,0.746982,0.869505,7593.94,7601.5,1.0
y_pred[14940],0.742181,0.000949955,0.0845942,0.0854615,0.5923,0.748449,0.869277,7925.24,8096.89,1.00024
y_pred[14941],0.649195,0.000642084,0.0547489,0.0561401,0.557364,0.650338,0.736765,7354.73,7398.8,1.0007
y_pred[14942],0.649235,0.000609048,0.0546467,0.0544262,0.557808,0.64945,0.737658,8041.54,8098.79,0.999755
y_pred[14943],0.6507,0.000628419,0.0550601,0.0557554,0.558385,0.65213,0.738606,7688.86,7777.05,1.00032
y_pred[14944],0.650165,0.000607284,0.0545623,0.0550274,0.558503,0.651035,0.737512,8092.11,7539.31,1.00004
y_pred[14945],0.649982,0.000612653,0.0546432,0.0543232,0.559205,0.651296,0.737804,8118.39,7555.32,1.0001
y_pred[14946],0.649932,0.000626969,0.0555483,0.0559852,0.557888,0.650909,0.739326,7863.05,7374.1,1.00002
y_pred[14947],0.650442,0.00062415,0.0538593,0.0541386,0.560053,0.650873,0.737158,7493.27,7447.71,0.999845
y_pred[14948],0.65005,0.000620881,0.0542246,0.0545834,0.558067,0.651477,0.736907,7643.19,7521.24,1.0004
y_pred[14949],0.650063,0.000612836,0.0550337,0.056003,0.557554,0.651516,0.737469,8075.31,7848.77,1.00058
y_pred[14950],0.650058,0.000621355,0.0550065,0.054407,0.55731,0.650785,0.73881,7869.53,7808.67,1.00016
y_pred[14951],0.817747,0.000444442,0.0384924,0.0386114,0.750907,0.820297,0.876102,7522.29,7576.59,0.999649
y_pred[14952],0.817179,0.000437225,0.0391532,0.0386758,0.748723,0.81935,0.877788,7865.79,7968.84,1.00044
y_pred[14953],0.816871,0.000434639,0.0396458,0.0396299,0.749056,0.819446,0.878046,8329.86,8054.95,1.00025
y_pred[14954],0.817927,0.000434376,0.0390934,0.0387285,0.750299,0.820081,0.878641,8118.25,7711.42,1.0001
y_pred[14955],0.816692,0.00044136,0.0392837,0.0390391,0.747545,0.819088,0.877171,7966.88,7612.06,1.00003
y_pred[14956],0.817278,0.000431788,0.038624,0.0385128,0.750844,0.819081,0.87725,8020.57,8097.13,1.00008
y_pred[14957],0.817477,0.000442312,0.0393735,0.0397678,0.749335,0.820017,0.878225,7933.66,7434.75,1.00006
y_pred[14958],0.816958,0.000437928,0.0391891,0.038936,0.747925,0.820016,0.877888,8014.44,7055.94,0.999925
y_pred[14959],0.81713,0.000431904,0.0386892,0.0389575,0.749302,0.819556,0.877801,8053.43,7888.82,1.00039
y_pred[14960],0.817526,0.000432304,0.0388332,0.0387959,0.750645,0.819246,0.877046,8070.16,7927.13,0.999966
y_pred[14961],0.66455,0.000600225,0.0543733,0.0548125,0.57182,0.666549,0.75055,8218.61,7392.91,0.999927
y_pred[14962],0.664725,0.000604774,0.0543549,0.0544359,0.573144,0.666474,0.752124,8108.63,7753.98,1.00013
y_pred[14963],0.664878,0.000602297,0.0539432,0.054768,0.573568,0.667021,0.750471,8030.56,7916.75,1.00036
y_pred[14964],0.663608,0.000602823,0.0537747,0.0536849,0.572819,0.665657,0.74955,7989.43,7559.48,1.00002
y_pred[14965],0.662966,0.000603975,0.0538914,0.0541238,0.571986,0.664416,0.748567,7948.87,7204.2,1.0
y_pred[14966],0.665321,0.000606497,0.0541215,0.0543751,0.572961,0.666527,0.750181,8049.35,7773.73,1.00009
y_pred[14967],0.664527,0.000610721,0.0544273,0.0551505,0.573054,0.666305,0.750132,7924.16,7806.34,1.00039
y_pred[14968],0.66452,0.000601974,0.0545356,0.0541438,0.573423,0.665,0.752799,8202.17,7886.38,0.999645
y_pred[14969],0.66371,0.000612202,0.0538382,0.0549696,0.573592,0.664535,0.750713,7772.8,7241.91,1.00004
y_pred[14970],0.664549,0.000582734,0.0531618,0.0536827,0.574141,0.665903,0.750078,8336.57,7930.64,1.00003
y_pred[14971],0.830264,0.00121205,0.109501,0.105385,0.618275,0.850045,0.969877,8308.83,7766.47,0.999885
y_pred[14972],0.828667,0.00124382,0.111611,0.107673,0.613877,0.850269,0.971147,8106.6,7415.64,1.00006
y_pred[14973],0.830211,0.00136472,0.111497,0.105417,0.612704,0.850602,0.971038,7188.47,7196.78,1.0009
y_pred[14974],0.828385,0.00125503,0.111026,0.108185,0.615572,0.84949,0.969171,7950.02,7645.99,0.999841
y_pred[14975],0.830173,0.00122159,0.109739,0.106501,0.619035,0.84992,0.970525,8156.36,7925.93,0.999933
y_pred[14976],0.829849,0.00123365,0.110845,0.106037,0.616668,0.85,0.970768,8039.65,7621.89,1.001
y_pred[14977],0.82992,0.00123009,0.110121,0.107421,0.619955,0.849938,0.970473,8043.54,7807.58,1.0003
y_pred[14978],0.832279,0.00121473,0.108902,0.104928,0.61951,0.852383,0.969771,8023.89,7439.2,1.00023
y_pred[14979],0.829386,0.00119344,0.108812,0.105627,0.625239,0.848706,0.969474,8329.25,7930.36,0.999858
y_pred[14980],0.828171,0.00122315,0.110639,0.10542,0.612237,0.848458,0.968764,8339.3,8000.66,1.00006
y_pred[14981],0.752559,0.00093625,0.0856992,0.087168,0.6006,0.75984,0.881852,8373.48,7442.04,0.999938
y_pred[14982],0.752953,0.000957719,0.0852119,0.084354,0.601734,0.759963,0.879408,7878.17,8055.55,1.00032
y_pred[14983],0.752912,0.000965062,0.0853384,0.0845727,0.597592,0.760211,0.879587,7840.66,7651.67,1.00024
y_pred[14984],0.752458,0.000952826,0.0849512,0.083847,0.59966,0.760037,0.878514,7928.62,7912.56,1.00031
y_pred[14985],0.753859,0.000931033,0.0843297,0.0856624,0.604835,0.760266,0.879401,8191.73,7733.75,1.00015
y_pred[14986],0.75237,0.000986009,0.0853284,0.0852947,0.59954,0.759451,0.87957,7425.58,8142.02,0.999939
y_pred[14987],0.754182,0.00094195,0.0845063,0.0840605,0.603947,0.760372,0.881524,8076.46,7651.83,0.999878
y_pred[14988],0.751034,0.000941033,0.0851035,0.0845912,0.59973,0.758558,0.87899,8180.74,8134.99,1.00031
y_pred[14989],0.753756,0.000981996,0.0854937,0.0865683,0.59976,0.761143,0.879023,7457.1,7920.93,1.00014
y_pred[14990],0.754024,0.000938069,0.0843074,0.085437,0.606537,0.760576,0.88096,8118.73,7971.62,0.999995
y_pred[14991],0.751963,0.000953942,0.0840325,0.0846439,0.603669,0.759179,0.878553,7683.63,7281.06,0.999942
y_pred[14992],0.752749,0.000961416,0.0850986,0.0854081,0.601913,0.758881,0.880968,7845.9,7998.27,1.0015
y_pred[14993],0.753646,0.000927018,0.0837573,0.0822005,0.604684,0.76039,0.879916,8236.02,7965.92,0.999815
y_pred[14994],0.751438,0.000952521,0.0853038,0.0874126,0.60103,0.757873,0.877388,8064.65,7564.5,0.999847
y_pred[14995],0.753007,0.000957955,0.0850867,0.0859545,0.602498,0.760094,0.880199,7909.58,7787.92,0.999857
y_pred[14996],0.753833,0.000968385,0.0841657,0.0844837,0.604956,0.760806,0.880168,7537.94,7347.32,1.00013
y_pred[14997],0.752991,0.00100264,0.0834904,0.0849871,0.606423,0.759793,0.879514,6998.25,7655.97,1.00063
y_pred[14998],0.751841,0.000974629,0.0853144,0.085248,0.599133,0.759069,0.880298,7771.37,7599.31,1.00021
y_pred[14999],0.75359,0.000943318,0.084591,0.0855186,0.604904,0.759922,0.878767,7929.31,7877.99,1.00025
y_pred[15000],0.752469,0.000982539,0.0846343,0.0852206,0.599895,0.759593,0.879904,7458.17,7978.68,0.999976
y_pred[15001],0.463973,0.00155882,0.137454,0.145923,0.24208,0.461923,0.692628,7826.92,7807.32,1.00043
y_pred[15002],0.463642,0.00151652,0.136089,0.14179,0.242857,0.461364,0.693264,8053.74,8012.51,1.00052
y_pred[15003],0.466184,0.00152859,0.137775,0.145154,0.243922,0.465094,0.698656,8133.76,8000.91,1.00014
y_pred[15004],0.463843,0.00153062,0.138375,0.144745,0.240247,0.460929,0.695959,8163.84,7997.67,1.00006
y_pred[15005],0.466645,0.00155767,0.138701,0.145605,0.240574,0.465232,0.697009,7973.06,8029.98,1.00056
y_pred[15006],0.464118,0.0015153,0.136764,0.143556,0.242929,0.461892,0.693882,8168.19,7827.11,1.00045
y_pred[15007],0.463994,0.00154334,0.138238,0.144781,0.238348,0.460709,0.696962,8038.35,7888.29,0.999962
y_pred[15008],0.465327,0.00157093,0.136629,0.144264,0.243087,0.462259,0.693547,7664.3,7792.36,1.00016
y_pred[15009],0.463176,0.00156251,0.138058,0.145499,0.235866,0.462098,0.6924,7824.51,7888.36,1.00016
y_pred[15010],0.46593,0.00154345,0.137493,0.142946,0.240319,0.462834,0.697972,7958.16,7847.49,1.00082
y_pred[15011],0.350594,0.00146268,0.13091,0.13406,0.148745,0.342761,0.5798,8077.22,7997.24,0.999844
y_pred[15012],0.350346,0.00147866,0.13083,0.136279,0.147911,0.343266,0.579911,7847.21,7864.01,0.999914
y_pred[15013],0.348485,0.00153366,0.133644,0.13845,0.144931,0.3413,0.583774,7585.86,7453.59,0.999837
y_pred[15014],0.349217,0.00147616,0.131533,0.137081,0.148846,0.340432,0.580005,7849.27,7566.72,0.999742
y_pred[15015],0.350342,0.00153091,0.132371,0.139754,0.145229,0.343014,0.581429,7445.49,7757.83,1.00015
y_pred[15016],0.351802,0.00146149,0.13154,0.136968,0.148628,0.34391,0.582668,8080.94,8027.24,0.999943
y_pred[15017],0.350129,0.00144502,0.13136,0.137775,0.148344,0.341565,0.578666,8255.14,7811.26,1.00049
y_pred[15018],0.352695,0.00146659,0.131844,0.137405,0.147793,0.344733,0.581748,8128.61,7638.53,1.0
y_pred[15019],0.35242,0.00148238,0.132106,0.139073,0.151166,0.344713,0.584976,7977.28,7943.77,1.00023
y_pred[15020],0.351061,0.00142844,0.129695,0.13691,0.152452,0.34238,0.577083,8242.12,7975.52,0.999856
y_pred[15021],0.849536,0.000475314,0.0424332,0.0416959,0.773138,0.853413,0.913116,7923.8,7883.51,1.00005
y_pred[15022],0.848932,0.000481066,0.0423036,0.0415847,0.773738,0.852002,0.911858,7797.96,7993.95,0.999954
y_pred[15023],0.848795,0.000513117,0.0425424,0.0425491,0.773023,0.851658,0.913507,6936.35,7788.74,1.00015
y_pred[15024],0.849192,0.000481995,0.042208,0.0424061,0.774034,0.852558,0.912245,7804.44,8055.3,0.999701
y_pred[15025],0.848147,0.000481481,0.0426462,0.0423223,0.772856,0.851894,0.911017,7787.28,7872.83,1.00007
y_pred[15026],0.849803,0.0004799,0.0427921,0.0424416,0.774286,0.853688,0.912867,7987.66,7713.02,1.0002
y_pred[15027],0.848663,0.00047819,0.0421061,0.0418975,0.774484,0.85211,0.912067,7743.96,7749.15,0.999753
y_pred[15028],0.849299,0.000475414,0.0424277,0.0421355,0.774183,0.852901,0.912373,8070.9,8050.06,1.0
y_pred[15029],0.848716,0.000499623,0.0428037,0.0430162,0.773482,0.852016,0.912115,7259.28,7592.6,1.00061
y_pred[15030],0.848888,0.000457753,0.0420729,0.0415365,0.773736,0.852141,0.911961,8451.0,7811.42,1.00036
y_pred[15031],0.648373,0.000607882,0.054854,0.0544114,0.555713,0.650264,0.736725,8157.65,7911.18,1.00048
y_pred[15032],0.648556,0.00063075,0.0550869,0.0545945,0.556428,0.650485,0.736788,7659.49,8002.5,1.00004
y_pred[15033],0.648945,0.000613938,0.0548663,0.0552647,0.557102,0.649619,0.737531,7973.39,7527.02,1.00022
y_pred[15034],0.649583,0.0006027,0.0542686,0.0545019,0.557693,0.650995,0.734821,8133.15,7115.72,1.00027
y_pred[15035],0.648584,0.000680106,0.0548749,0.0550549,0.555555,0.64972,0.736614,6647.91,7460.15,0.999892
y_pred[15036],0.649097,0.000594051,0.0543625,0.0545285,0.560138,0.650539,0.737172,8362.47,7929.49,1.00003
y_pred[15037],0.648552,0.0006152,0.0543726,0.0544433,0.556948,0.649616,0.736702,7808.42,8058.43,1.00024
y_pred[15038],0.64825,0.000598145,0.0541777,0.0533113,0.555297,0.649523,0.73505,8198.6,7952.98,1.00025
y_pred[15039],0.648925,0.000609819,0.0548213,0.0548473,0.556608,0.650289,0.736664,8090.89,7848.2,1.0002
y_pred[15040],0.648579,0.000597094,0.0537563,0.0542854,0.558888,0.649285,0.735781,8118.79,8056.98,1.00025
y_pred[15041],0.536222,0.000638786,0.0576112,0.0573218,0.440018,0.537183,0.630678,8153.78,7846.41,1.00028
y_pred[15042],0.537564,0.000647312,0.0574889,0.0574396,0.44116,0.538114,0.632227,7890.6,7757.87,1.00032
y_pred[15043],0.538232,0.000629611,0.056369,0.0565293,0.445537,0.538415,0.631639,8021.41,8041.32,1.0001
y_pred[15044],0.536381,0.000642034,0.0576819,0.0574278,0.440944,0.536444,0.630522,8066.25,7954.73,0.999942
y_pred[15045],0.536245,0.000652128,0.0577686,0.0579993,0.439765,0.536447,0.630796,7855.33,7738.61,1.00048
y_pred[15046],0.535833,0.000651606,0.0579208,0.0583144,0.439059,0.536825,0.630539,7901.74,8053.74,1.00053
y_pred[15047],0.536218,0.000653893,0.0571602,0.0567124,0.442086,0.53622,0.629267,7677.39,7400.43,1.00025
y_pred[15048],0.535733,0.000654606,0.0573503,0.0578214,0.440356,0.535846,0.629142,7724.91,7326.61,1.00047
y_pred[15049],0.538097,0.000630483,0.057335,0.0590994,0.444787,0.53805,0.631442,8298.46,7660.04,1.00035
y_pred[15050],0.535772,0.000635171,0.0569406,0.0574381,0.44324,0.535818,0.628594,8046.67,7967.93,0.999952
y_pred[15051],0.829442,0.0012374,0.110232,0.105805,0.61708,0.849686,0.970475,7926.49,7848.35,0.999979
y_pred[15052],0.827273,0.00124572,0.111112,0.108111,0.612243,0.847689,0.969716,7915.28,7568.17,1.0001
y_pred[15053],0.827634,0.0012651,0.111451,0.107436,0.612534,0.850173,0.968907,7953.02,7767.64,0.999955
y_pred[15054],0.828248,0.00125433,0.109046,0.10613,0.619496,0.848428,0.968836,7750.72,7351.25,1.00081
y_pred[15055],0.827279,0.00124874,0.112037,0.108838,0.61203,0.848116,0.971603,7979.47,8049.28,1.00051
y_pred[15056],0.829173,0.00121515,0.11021,0.106539,0.616108,0.850177,0.969788,8210.63,7796.86,1.00005
y_pred[15057],0.828936,0.00122935,0.111256,0.105549,0.61134,0.850534,0.969892,8244.73,8057.51,0.999921
y_pred[15058],0.828377,0.00128685,0.111089,0.105755,0.612111,0.849215,0.969412,7590.99,7769.52,1.00021
