,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"beta_task_std[7,1]",0.465658,0.000739061,0.087728,0.0851984,0.321232,0.466097,0.610672,14296.2,6142.52,1.00029
"beta_task_std[7,2]",-0.115102,0.00100353,0.101594,0.100719,-0.282003,-0.114395,0.0514238,10361.3,5598.63,1.00012
"beta_task_std[7,3]",-0.204289,0.00100866,0.104388,0.104249,-0.376456,-0.204728,-0.0335063,10745.4,6513.7,1.0001
"beta_task_std[7,4]",0.265798,0.00120285,0.0877986,0.0878774,0.124102,0.264227,0.413285,5294.32,2859.05,1.00156
"beta_task_std[7,5]",0.185858,0.000792055,0.0805765,0.0777601,0.0603102,0.182999,0.323786,10719.8,5396.75,1.00011
"beta_task_std[7,6]",0.75575,0.00110677,0.0873992,0.0866239,0.613073,0.756179,0.8991,6148.4,1197.71,1.00075
"beta_task_std[7,7]",-1.35367,0.000608611,0.0598042,0.0590964,-1.45215,-1.35362,-1.25403,9740.75,6149.9,0.999867
"beta_task_std[8,1]",-0.171184,0.000706189,0.086469,0.0867706,-0.312381,-0.171635,-0.0298968,15118.8,5711.67,1.00077
"beta_task_std[8,2]",-0.0359052,0.00111864,0.097904,0.0983214,-0.196849,-0.0368086,0.125166,7811.87,6037.93,1.002
"beta_task_std[8,3]",-0.518832,0.00104943,0.104183,0.104368,-0.691039,-0.518003,-0.348736,9911.32,6602.42,1.0011
"beta_task_std[8,4]",0.0211211,0.000909947,0.0860187,0.0844417,-0.121741,0.0236152,0.159477,9300.89,5801.79,1.00042
"beta_task_std[8,5]",0.189653,0.000791761,0.0835703,0.0804051,0.0582341,0.186974,0.329455,11250.4,5474.15,1.00002
"beta_task_std[8,6]",0.821398,0.000854651,0.0861064,0.0860227,0.67869,0.82125,0.9621,10310.0,6208.91,1.00058
"beta_task_std[8,7]",-0.30625,0.000558085,0.0577131,0.057579,-0.399591,-0.306621,-0.211266,10733.3,6427.17,1.00041
"beta_task_std[9,1]",-0.305233,0.00102807,0.0870397,0.0864526,-0.449228,-0.304115,-0.165047,7594.82,2098.29,1.00307
"beta_task_std[9,2]",-0.101038,0.00120444,0.0986741,0.100466,-0.261478,-0.101249,0.0605561,6953.49,3317.72,0.999979
"beta_task_std[9,3]",0.063763,0.000922553,0.0983665,0.0989727,-0.0975143,0.0634472,0.227199,11580.6,5853.96,1.00021
"beta_task_std[9,4]",0.163262,0.000771381,0.0819608,0.0802843,0.0301656,0.161704,0.299802,11394.9,5868.67,1.00023
"beta_task_std[9,5]",0.135292,0.000763367,0.0792125,0.0762594,0.00265119,0.137323,0.262945,10921.1,6009.05,1.0011
"beta_task_std[9,6]",0.716222,0.00104449,0.0876604,0.0865846,0.569816,0.717271,0.857811,7232.52,4138.09,1.00028
"beta_task_std[9,7]",-0.672268,0.000612612,0.0570347,0.0563358,-0.766921,-0.67184,-0.576613,8706.89,4761.92,1.00044
"beta_task_std[10,1]",-0.26676,0.000939611,0.0913073,0.0913875,-0.419245,-0.266616,-0.115897,9667.81,5739.56,1.00056
"beta_task_std[10,2]",-0.0827329,0.00110223,0.10333,0.10367,-0.253548,-0.0829016,0.085242,9104.42,6231.88,1.00014
"beta_task_std[10,3]",-0.0679829,0.00117147,0.0993769,0.100783,-0.229516,-0.0687926,0.0954619,7149.41,2773.43,1.00137
"beta_task_std[10,4]",0.0504617,0.0012701,0.0852878,0.0850665,-0.0924837,0.0533414,0.188975,4771.91,1980.95,1.00083
"beta_task_std[10,5]",0.0687045,0.00118961,0.084594,0.0861718,-0.0760593,0.0719988,0.198777,5236.42,6113.62,1.00057
"beta_task_std[10,6]",0.665333,0.000951092,0.0894579,0.0926833,0.516632,0.666675,0.807887,8908.77,5951.69,1.00021
"beta_task_std[10,7]",-0.367023,0.000626878,0.0586859,0.0585508,-0.464296,-0.366737,-0.270146,8660.8,5796.1,1.00005
phi_alpha,0.287088,0.00021517,0.0161278,0.0160884,0.260663,0.286983,0.314152,5598.63,5984.94,1.0001
beta_task_phi[1],0.423448,0.000367729,0.0311597,0.0314556,0.372362,0.423472,0.473856,7316.92,4700.64,1.001
beta_task_phi[2],-0.811033,0.000282831,0.0292229,0.029308,-0.858702,-0.81104,-0.763758,11232.2,6342.41,1.0016
beta_task_phi[3],-0.85342,0.000311842,0.0296357,0.0297261,-0.902583,-0.853415,-0.805257,9126.11,4798.59,1.00025
beta_task_phi[4],-0.0810646,0.000579551,0.0309006,0.0305084,-0.132637,-0.0806633,-0.0308952,3115.96,1022.3,1.0048
beta_task_phi[5],-0.539717,0.00026047,0.0294628,0.0296624,-0.588018,-0.539794,-0.491365,12950.2,6306.14,1.00011
beta_task_phi[6],-0.405748,0.000625545,0.0317819,0.031655,-0.457375,-0.405984,-0.353268,3028.1,1054.7,1.00135
beta_task_phi[7],2.26753,0.000441445,0.0391675,0.0390739,2.20315,2.26753,2.33322,7974.2,6346.65,1.00039
y_pred[1],0.0633268,0.0015259,0.139763,0.00285913,2.12739e-11,0.00192845,0.379785,8127.42,8014.38,0.99985
y_pred[2],0.120864,0.00294898,0.25963,0.000340575,8.44782e-19,0.000229715,0.859976,7953.11,7449.9,1.0002
y_pred[3],0.0928003,0.00260056,0.234124,9.66296e-06,4.38926e-25,6.51758e-06,0.771986,8190.27,7958.92,0.999996
y_pred[4],0.0968124,0.00220946,0.196757,0.00400846,6.10994e-12,0.00270367,0.592826,7716.15,7938.86,1.00061
y_pred[5],0.108182,0.00264856,0.234776,0.000542253,1.65719e-16,0.000365744,0.746705,7861.17,7660.72,1.00002
y_pred[6],0.195441,0.00325293,0.289236,0.042818,3.86835e-08,0.0288805,0.885542,8295.83,7890.39,0.999974
y_pred[7],0.0238255,0.000455516,0.0406306,0.00919869,1.36789e-06,0.00623032,0.109353,8138.75,7953.78,0.999921
y_pred[8],0.281428,0.00296772,0.258565,0.248839,0.00341189,0.203297,0.801489,7652.79,7400.3,1.00007
y_pred[9],0.43679,0.0043856,0.393482,0.513447,5.3104e-05,0.351313,0.998981,8264.08,7686.49,0.999781
y_pred[10],0.363991,0.00425543,0.381677,0.290135,2.94848e-06,0.195753,0.995847,8088.71,7398.26,1.00014
y_pred[11],0.387565,0.00369972,0.330109,0.405755,0.00229652,0.312922,0.959075,8092.7,7911.55,1.00008
y_pred[12],0.405202,0.00407481,0.367735,0.443062,0.000175555,0.308543,0.992437,8113.99,7617.34,1.00013
y_pred[13],0.579793,0.00404164,0.359294,0.471892,0.0113816,0.654937,0.999313,7741.6,7270.96,1.00002
y_pred[14],0.12171,0.0010702,0.0893154,0.0805778,0.0162354,0.102829,0.298095,8084.26,7973.04,1.00014
y_pred[15],0.680933,0.0031226,0.269927,0.292561,0.166205,0.750509,0.993636,7471.82,7930.11,1.00006
y_pred[16],0.811313,0.00348995,0.308926,0.012247,0.0498208,0.991739,1.0,8139.45,7888.41,0.999965
y_pred[17],0.752771,0.00405174,0.344745,0.0463001,0.023203,0.968771,1.0,7699.97,7556.13,1.00001
y_pred[18],0.773424,0.0031469,0.282137,0.128193,0.145931,0.913188,0.999981,8169.29,7764.81,0.999887
y_pred[19],0.783644,0.00345024,0.309625,0.0516293,0.0718606,0.965176,1.0,8093.69,7821.52,1.00006
y_pred[20],0.879709,0.0026914,0.236923,0.00294667,0.26072,0.998012,1.0,8351.31,7955.36,0.999894
y_pred[21],0.423667,0.00156643,0.134725,0.139709,0.20868,0.420086,0.653394,7477.89,7836.36,0.999771
y_pred[22],0.488513,0.00321813,0.286558,0.363571,0.0454309,0.488491,0.943512,7896.46,7799.81,0.999897
y_pred[23],0.658157,0.0042457,0.374937,0.228517,0.00545676,0.845838,0.999998,7759.43,7707.04,1.00071
y_pred[24],0.588379,0.00443212,0.394655,0.422093,0.00121661,0.714628,0.999989,8271.03,8124.06,0.999931
y_pred[25],0.612063,0.00366104,0.326714,0.400508,0.038149,0.683438,0.997361,7896.97,7814.9,0.999878
y_pred[26],0.628006,0.00425743,0.363216,0.357044,0.0110717,0.755696,0.999905,7132.42,7445.12,0.999938
y_pred[27],0.776261,0.00337169,0.304441,0.0781338,0.0828461,0.947296,1.0,8215.55,8144.3,0.999742
y_pred[28],0.24986,0.00132327,0.11937,0.12014,0.0799258,0.23699,0.464987,8039.53,7817.58,0.999983
y_pred[29],0.580227,0.00325325,0.284311,0.355917,0.0912953,0.608944,0.974827,7556.28,7853.97,1.00021
y_pred[30],0.734325,0.00391537,0.351707,0.0684124,0.0174177,0.953856,1.0,8316.95,7884.51,1.00032
y_pred[31],0.675553,0.0043285,0.374243,0.171263,0.00476067,0.884482,1.0,7504.07,7931.93,1.00041
y_pred[32],0.694312,0.00337847,0.308199,0.274079,0.0852138,0.807138,0.999615,8219.06,8141.19,0.99998
y_pred[33],0.705774,0.00381266,0.342683,0.168383,0.0294627,0.886383,0.999996,8049.09,7741.29,1.00025
y_pred[34],0.827864,0.00305808,0.276063,0.0236971,0.149635,0.984016,1.0,8145.2,7217.0,0.999948
y_pred[35],0.326624,0.00145201,0.127349,0.130759,0.134845,0.318018,0.550378,7860.03,7835.86,0.999877
y_pred[36],0.0612958,0.00152874,0.138101,0.00207921,1.10594e-11,0.00140241,0.379038,7966.02,7714.46,1.00018
y_pred[37],0.116574,0.00281652,0.253437,0.000205665,7.562539999999999e-20,0.000138719,0.832163,8178.13,7706.78,1.00077
y_pred[38],0.0846112,0.00245156,0.221877,4.22659e-06,1.66384e-27,2.85079e-06,0.735545,7499.25,8183.91,1.00082
y_pred[39],0.0960143,0.00226127,0.199271,0.00286434,2.15495e-12,0.00193197,0.606896,7904.91,7964.89,0.999965
y_pred[40],0.0989665,0.00251289,0.223648,0.000277333,2.5491700000000003e-18,0.000187058,0.713248,7677.27,7722.46,0.999796
y_pred[41],0.185886,0.00315388,0.282339,0.0374641,2.47507e-08,0.0252693,0.871937,7921.86,7816.48,1.00022
y_pred[42],0.0217425,0.000435877,0.0394742,0.00730774,1.24821e-06,0.00494836,0.102105,8023.11,7890.14,1.00008
y_pred[43],0.385226,0.00320594,0.279982,0.33891,0.0175219,0.338689,0.887989,7733.66,7784.29,1.0002
y_pred[44],0.551875,0.00443392,0.396161,0.543235,0.000995887,0.627889,0.999928,8098.61,7959.94,0.999896
y_pred[45],0.488129,0.00447725,0.399933,0.648231,0.000132621,0.4696,0.999722,7935.49,7761.37,1.00049
y_pred[46],0.500004,0.00381948,0.33794,0.481056,0.0142048,0.50522,0.987714,7596.48,7618.28,0.999837
y_pred[47],0.520445,0.00423251,0.375827,0.583479,0.00253748,0.537488,0.999165,7978.55,7743.82,1.00001
y_pred[48],0.690853,0.00372249,0.337474,0.227819,0.0359962,0.845708,0.999962,7794.36,7286.37,1.0006
y_pred[49],0.180665,0.00119471,0.103498,0.101011,0.0428615,0.163389,0.375777,7424.48,7433.16,1.00051
y_pred[50],0.713241,0.00285854,0.259546,0.257307,0.19169,0.787393,0.996402,8322.59,7710.15,1.00012
y_pred[51],0.830115,0.00338192,0.297887,0.00502824,0.068676,0.996609,1.0,7912.41,8049.66,1.00031
y_pred[52],0.789958,0.00368201,0.326772,0.0165562,0.0282506,0.988833,1.0,8137.05,7751.6,0.999998
y_pred[53],0.799412,0.00303882,0.26913,0.0879678,0.178926,0.940621,0.999996,8202.59,7848.57,1.00043
y_pred[54],0.814665,0.0033123,0.290218,0.0271538,0.102833,0.981685,1.0,7928.87,8251.75,1.00051
y_pred[55],0.895407,0.0025393,0.225217,0.000985929,0.295565,0.999335,1.0,7841.63,7362.62,0.999892
y_pred[56],0.468252,0.00150562,0.13734,0.143872,0.246381,0.467419,0.696438,8342.23,8015.93,1.00005
y_pred[57],0.752267,0.0027641,0.247425,0.210726,0.230997,0.839935,0.998243,8070.12,7831.98,1.00067
y_pred[58],0.858725,0.00313514,0.275048,0.00127578,0.114639,0.99914,1.0,7540.93,7537.4,1.00025
y_pred[59],0.818021,0.0035625,0.310079,0.00704013,0.0509403,0.995251,1.0,8004.68,7727.63,1.00015
y_pred[60],0.825901,0.0028357,0.254083,0.0556398,0.222202,0.962468,1.0,8173.75,7692.21,1.00013
y_pred[61],0.838122,0.0031443,0.276023,0.0112856,0.132375,0.992388,1.0,7815.35,7646.23,0.999769
y_pred[62],0.917968,0.0022691,0.201391,0.000183842,0.382842,0.999876,1.0,8083.89,8013.84,0.999852
y_pred[63],0.511637,0.00153406,0.137939,0.14545,0.284246,0.513134,0.739002,8086.82,7889.36,0.999868
y_pred[64],0.417068,0.00313422,0.283058,0.352424,0.0225755,0.3887,0.903155,8112.01,8143.39,0.999982
y_pred[65],0.581681,0.00429997,0.391206,0.446833,0.00165993,0.696976,0.999972,8322.33,7914.72,1.00031
y_pred[66],0.505479,0.00444543,0.401392,0.655746,0.000221578,0.517564,0.999851,8311.34,7909.65,0.999919
y_pred[67],0.532441,0.00381094,0.336175,0.473682,0.0196004,0.553813,0.991984,7888.89,7890.61,0.999894
y_pred[68],0.548626,0.004271,0.37672,0.547552,0.00326744,0.602609,0.999503,7861.18,7841.9,1.00001
y_pred[69],0.716768,0.00368363,0.328521,0.18339,0.0504558,0.876018,0.999987,7873.11,7784.33,0.999852
y_pred[70],0.194076,0.00120705,0.107904,0.107369,0.0482714,0.177871,0.397601,7872.51,7928.16,1.00019
y_pred[71],0.443651,0.00320653,0.286426,0.358811,0.0286272,0.420629,0.924159,7858.03,7929.13,1.00001
y_pred[72],0.611282,0.00435323,0.386985,0.353192,0.00275387,0.761463,0.99999,7896.49,7350.98,1.00086
y_pred[73],0.54363,0.00468178,0.398928,0.565583,0.000591945,0.612438,0.999947,7603.87,7841.85,1.00003
y_pred[74],0.558884,0.00373389,0.332581,0.455137,0.0242698,0.595264,0.994412,8079.3,7554.79,0.999782
y_pred[75],0.582956,0.0041405,0.370247,0.470336,0.00597382,0.669699,0.99971,7952.2,7654.63,0.999836
y_pred[76],0.747429,0.00359595,0.315723,0.125054,0.0690269,0.915612,0.999998,7696.95,7888.71,1.00038
y_pred[77],0.220492,0.00133669,0.1145,0.116548,0.0623308,0.206716,0.430936,7684.49,7771.33,0.999783
y_pred[78],0.0547837,0.00143199,0.128391,0.00123133,3.6845e-13,0.000830524,0.336759,7930.91,8054.43,1.00025
y_pred[79],0.104211,0.00272182,0.243572,4.59147e-05,1.95063e-22,3.0969e-05,0.802625,7844.7,7658.3,0.999899
y_pred[80],0.0779684,0.00245226,0.2148,7.66425e-07,8.609000000000001e-30,5.16946e-07,0.677825,7204.6,7867.76,1.00047
y_pred[81],0.0834983,0.00206783,0.185371,0.00161838,5.40498e-14,0.00109158,0.536164,8089.33,7630.95,1.00006
y_pred[82],0.0873165,0.00234035,0.210254,0.000113808,5.0418299999999994e-20,7.67623e-05,0.652855,7808.38,8036.52,0.99989
y_pred[83],0.16886,0.0031763,0.275718,0.0223302,1.39141e-09,0.0150615,0.859953,7952.63,7559.12,1.00046
y_pred[84],0.0194613,0.000427762,0.0372296,0.00546894,1.94245e-07,0.00369197,0.0941348,7838.91,7833.11,1.0002
y_pred[85],0.0627883,0.00162919,0.140049,0.00275945,1.07281e-11,0.00186122,0.390257,7505.31,7328.79,1.00046
y_pred[86],0.117823,0.00282142,0.256715,0.00021201,6.30209e-19,0.000142999,0.85353,8303.13,8056.71,1.0008
y_pred[87],0.0924604,0.00258554,0.233633,9.7509e-06,1.10398e-26,6.57689e-06,0.783333,8194.29,8322.58,0.999966
y_pred[88],0.100501,0.002256,0.202438,0.00414195,3.74904e-12,0.00279371,0.624701,7844.79,7939.2,1.0004
y_pred[89],0.105744,0.00265396,0.23186,0.000579475,3.49913e-17,0.00039085,0.73368,7617.17,7757.68,0.99992
y_pred[90],0.192483,0.00326799,0.288019,0.0420638,2.11479e-08,0.0283717,0.88557,8312.81,7952.1,0.999682
y_pred[91],0.0235489,0.000473135,0.0407348,0.00863792,1.51611e-06,0.00584885,0.106285,7721.18,7463.11,1.00012
y_pred[92],0.284052,0.00285994,0.25939,0.255225,0.00305239,0.204726,0.803971,8301.89,7710.5,1.00036
y_pred[93],0.439499,0.00437437,0.392606,0.515484,5.55292e-05,0.351588,0.998991,7970.33,7647.43,1.00027
y_pred[94],0.3703,0.00474598,0.388102,0.283783,3.45283e-06,0.19148,0.997646,6895.46,7567.06,0.99994
y_pred[95],0.387852,0.00363331,0.324346,0.401291,0.00254913,0.317448,0.952242,8013.19,7681.58,1.00002
y_pred[96],0.405362,0.00411508,0.369946,0.446663,0.000157385,0.310145,0.993861,8104.07,7885.87,1.00031
y_pred[97],0.583807,0.00400166,0.360249,0.470424,0.0114931,0.659686,0.999299,8202.89,8012.58,0.999813
y_pred[98],0.121783,0.00100031,0.0892957,0.082324,0.0162296,0.101227,0.296922,8024.75,7617.6,1.00021
y_pred[99],0.68118,0.00300273,0.267698,0.286934,0.156185,0.748244,0.993477,8153.03,8056.4,0.999904
y_pred[100],0.806893,0.00350125,0.314514,0.0117303,0.0458848,0.992088,1.0,8105.34,7976.75,1.0
y_pred[101],0.754085,0.0039032,0.345586,0.0393008,0.0202159,0.973492,1.0,8028.47,7375.7,0.999974
y_pred[102],0.774699,0.00323193,0.28174,0.123217,0.147888,0.91656,0.999974,7407.14,7767.65,1.00019
y_pred[103],0.788857,0.0034431,0.307087,0.050318,0.0729011,0.966061,1.0,7912.07,7857.16,1.00056
y_pred[104],0.881375,0.00268381,0.23682,0.00266275,0.251103,0.998204,1.0,7893.67,7294.44,1.00003
y_pred[105],0.425697,0.00151854,0.135945,0.144871,0.204137,0.423629,0.653354,8074.28,8188.09,1.00008
y_pred[106],0.485542,0.00332174,0.287562,0.36706,0.0466966,0.479279,0.945233,7403.79,7600.08,0.999987
y_pred[107],0.649992,0.00426033,0.378067,0.246946,0.00393651,0.833398,0.999998,8122.27,7707.75,0.999864
y_pred[108],0.594693,0.00423554,0.391,0.402733,0.00153133,0.727658,0.999985,8408.82,7824.8,1.00001
y_pred[109],0.610574,0.00363805,0.3261,0.399984,0.0417842,0.682252,0.996958,8165.46,7836.47,1.0002
y_pred[110],0.620299,0.00416705,0.365741,0.373025,0.0113452,0.745216,0.99989,7795.66,7971.47,1.00033
y_pred[111],0.772719,0.00343095,0.304563,0.0849915,0.0839005,0.942671,1.0,7870.71,7246.41,1.00027
y_pred[112],0.251263,0.00133157,0.117879,0.120001,0.0808631,0.23791,0.465266,7806.28,7844.78,1.00046
y_pred[113],0.584903,0.00330638,0.283791,0.357064,0.0918044,0.612673,0.97694,7562.93,7889.89,1.00002
y_pred[114],0.733515,0.00392063,0.349839,0.077302,0.0158654,0.94786,1.0,7938.49,7968.31,0.999995
y_pred[115],0.680721,0.00423919,0.372528,0.159017,0.00651696,0.89274,0.999999,7920.91,7157.81,1.00017
y_pred[116],0.68874,0.00350791,0.311118,0.279236,0.0767141,0.80353,0.999602,7883.08,7893.43,1.00093
y_pred[117],0.703783,0.0038234,0.343405,0.179686,0.0283075,0.878718,0.999995,8208.08,7769.59,1.00007
y_pred[118],0.829084,0.00317152,0.275409,0.0211056,0.147689,0.985765,1.0,7692.49,8137.78,0.999982
y_pred[119],0.326381,0.00140622,0.127506,0.13112,0.135635,0.317793,0.554685,8209.67,7800.06,0.999979
y_pred[120],0.0585411,0.00149716,0.133888,0.00216974,8.01291e-12,0.00146347,0.359387,8019.91,8098.55,0.999893
y_pred[121],0.113493,0.00272771,0.25113,0.000176529,1.6224599999999998e-20,0.000119067,0.813918,7883.08,7997.19,1.00003
y_pred[122],0.0911971,0.00264664,0.232299,2.48961e-06,1.4684299999999999e-27,1.67922e-06,0.762498,7897.83,7973.85,1.00021
y_pred[123],0.0970713,0.0022169,0.199777,0.0029073,2.24727e-12,0.00196094,0.606942,8516.05,7967.69,0.999983
y_pred[124],0.100101,0.00254729,0.226033,0.000306783,6.1111300000000005e-18,0.000206923,0.723647,8144.4,7812.14,0.999998
y_pred[125],0.187145,0.00311599,0.284053,0.0397162,1.55924e-08,0.0267883,0.876282,8330.6,7671.75,1.00005
y_pred[126],0.022229,0.000446116,0.0391346,0.00754483,1.20079e-06,0.00509956,0.102113,7904.89,7434.48,1.00028
y_pred[127],0.386297,0.00315646,0.282527,0.347063,0.0153763,0.347051,0.890189,7980.84,7798.03,1.0002
y_pred[128],0.557573,0.00440432,0.394591,0.524576,0.00104109,0.641129,0.999938,7879.62,7708.03,1.00028
y_pred[129],0.489946,0.00457176,0.398678,0.648913,0.000126019,0.479195,0.999715,7679.36,7572.46,1.00006
y_pred[130],0.509902,0.00384511,0.335574,0.477708,0.0150443,0.517857,0.988788,7520.08,7630.56,0.999993
y_pred[131],0.518086,0.00411168,0.377374,0.586625,0.00210319,0.531718,0.998746,8451.84,7972.22,0.999986
y_pred[132],0.692186,0.00369981,0.333783,0.237756,0.0397957,0.838979,0.999971,8096.59,7583.64,0.999946
y_pred[133],0.180369,0.00114023,0.102739,0.101342,0.0420219,0.164247,0.373228,8198.88,7605.47,0.99976
y_pred[134],0.717442,0.00291645,0.260856,0.250244,0.182959,0.798625,0.996923,7926.96,7966.31,0.999745
y_pred[135],0.832635,0.00327147,0.296205,0.00516983,0.0713063,0.996513,1.0,7596.8,7621.23,1.0001
y_pred[136],0.788964,0.00375796,0.326831,0.0185829,0.0364553,0.987466,1.0,7546.62,7505.16,1.00029
y_pred[137],0.804039,0.00301622,0.266726,0.080815,0.183419,0.945461,0.999996,7802.21,7909.97,1.00021
y_pred[138],0.808592,0.00335426,0.295977,0.0293533,0.0946147,0.980201,1.0,7982.62,7573.99,1.00039
y_pred[139],0.897528,0.00253101,0.220284,0.000865097,0.3142,0.999416,1.0,8088.8,7848.51,1.00019
y_pred[140],0.4691,0.00154888,0.138557,0.145947,0.243781,0.466557,0.70057,8050.47,7886.62,1.00022
y_pred[141],0.755842,0.0028413,0.248337,0.204199,0.236777,0.845753,0.998799,7806.95,7901.83,0.999925
y_pred[142],0.855782,0.00310059,0.279066,0.00128097,0.113464,0.999136,1.0,7968.31,8068.04,1.00007
y_pred[143],0.816273,0.00342003,0.310574,0.00667022,0.0476547,0.995501,1.0,8039.52,7324.14,0.999868
y_pred[144],0.833775,0.00288066,0.250747,0.0477531,0.223266,0.967787,1.0,7455.25,7372.18,1.00011
y_pred[145],0.83421,0.00312422,0.276762,0.0143115,0.144501,0.990347,1.0,7890.78,8072.67,1.00022
y_pred[146],0.912548,0.00228156,0.205075,0.000200892,0.36589,0.999864,1.0,8119.65,7893.53,0.999896
y_pred[147],0.511798,0.00147822,0.136987,0.14479,0.281366,0.515036,0.731282,8587.97,7930.08,1.0002
y_pred[148],0.407531,0.00331125,0.283627,0.356358,0.0203971,0.379485,0.903822,7562.91,8054.55,1.00015
y_pred[149],0.577373,0.0043893,0.392306,0.470863,0.00131238,0.68034,0.999971,7947.33,8054.53,0.999969
y_pred[150],0.511218,0.0045806,0.399862,0.644893,0.000246242,0.528782,0.999889,7886.94,7348.31,0.999874
y_pred[151],0.523608,0.00374459,0.334127,0.468407,0.0166634,0.534726,0.991389,7912.82,7807.37,1.0008
y_pred[152],0.549394,0.00428406,0.375842,0.545961,0.00369772,0.600044,0.999365,7844.57,7751.75,0.999876
y_pred[153],0.718685,0.0037572,0.327706,0.179544,0.0462268,0.878658,0.999992,7569.74,7540.1,0.999907
y_pred[154],0.195397,0.00121273,0.108692,0.106916,0.0474074,0.178746,0.398043,8186.71,7517.71,0.999824
y_pred[155],0.442341,0.00322622,0.287128,0.36101,0.0303755,0.419214,0.932794,8005.06,7818.54,1.00016
y_pred[156],0.621503,0.00437743,0.385863,0.317221,0.00299947,0.785843,0.999992,7816.83,7969.96,1.00014
y_pred[157],0.547268,0.0045002,0.398761,0.54933,0.000553776,0.624567,0.999936,8185.55,7974.29,0.999834
y_pred[158],0.560429,0.00388033,0.333949,0.453077,0.0233782,0.601444,0.99429,7420.46,7844.2,1.00044
y_pred[159],0.577108,0.00418003,0.369729,0.483829,0.00634184,0.658484,0.999651,7983.23,7384.4,1.00026
y_pred[160],0.740209,0.00368388,0.319912,0.13522,0.0568939,0.908741,0.999996,7544.27,7791.98,0.999906
y_pred[161],0.218049,0.00124954,0.112997,0.114389,0.0608588,0.203418,0.426,8350.71,8055.13,1.00001
y_pred[162],0.0535963,0.00145892,0.128627,0.00095337,4.68101e-13,0.000643039,0.337886,7957.1,7734.47,1.0004
y_pred[163],0.101789,0.00267638,0.239155,4.22025e-05,6.47704e-23,2.84652e-05,0.781652,7860.08,8140.4,0.999803
y_pred[164],0.0748707,0.00231098,0.209962,7.43852e-07,1.8268300000000002e-30,5.01721e-07,0.656678,8124.59,7805.23,0.999963
y_pred[165],0.0841107,0.00211109,0.186194,0.00152886,1.15232e-13,0.0010312,0.550573,7937.09,7765.02,1.00006
y_pred[166],0.0906284,0.00240305,0.216394,9.95336e-05,6.78507e-20,6.71345e-05,0.686979,8007.36,8188.7,1.00015
